URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
"https://www.glassdoor.com/job-listing/software-engineer-uda-technologies-JV_IC1127412_KO0,17_KE18,34.htm?jl=1008517942228",Alabama,UDA Technologies,Fulltime,not given,,"UDA Technologies is seeking individuals who want to join us in developing a suite of web services and integrated project management software applications used by over 850,000 users across 75 countries. Selected individuals will work in the Auburn office with our software development, sales, graphic design, and marketing teams to develop and advance UDA Technologies products. In this role, you will work in an environment where diverse perspectives are invited, the best ideas are valued, and people feel empowered to contribute.  Ideal candidates will have a software engineering, computer science, or related background, have a mature and outgoing personality, excellent communication skills, plus working knowledge in web development, content management, Visual Studio, ASP.NET, JavaScript, C#, SQL Server, HTML, CSS, AJAX, JSON, XML, JQuery, RESTful API, server maintenance and deployment techniques. Don’t be discouraged if you aren’t familiar with some of the technologies listed, as we are here to help you learn these skills and grow as a developer as during your time at UDA Technologies.  Responsibilities: Develop, document, and maintain product application source code Review and debug product application source code to maintain quality control standards Develop new components for growing software suite Provide advanced application support Track and perform server maintenance and optimization tasks Evaluate customer needs and provide feedback for new product features Analyze and improve software development plan and procedures Participate in analyzing and planning new opportunities and markets for software Requirements: B.S. in software engineering, computer science, or related degree (for full time positions) Working knowledge of Visual Studio, Microsoft SQL Server, network protocols, and JSON Knowledge of front end web development practices and experience using Javascript, HTML, and CSS Excellent communication skills Understanding of software development cycles Ability to plan for and meet development deadlines Must be self-motivated, willing to learn and adapt to new situations, and focused on customer need The Following are Considered a Plus: Previous code contributions in open source projects or code samples from GitHub Knowledge and experience with web and/or mobile app development Coding experience in languages/technologies like: jQuery & AJAX Visual Basic (VB.NET) and ASP>NET Development C# and ASP.NET API Development Visual Studio for >NET development Aspose Apitron PDF Amazon S3 API TX Text Control Proficient with a modern source control tool (Git is preferred) Benefits (Full Time): Excellent salary 401K Retirement Plan Flex Time opportunities to engage in personal projects on company time Profit-sharing BlueCross BlueShield health and dental coverage 2 weeks Paid Vacation, plus Major Holidays Discounted health club membership Extensive opportunities for career advancement Friendly office environment Salary Range:  Starting salary from $65,000 - $85,000 per year, plus benefits and bonuses  Rank and salary will be commensurate with experience and qualifications.  Benefits include excellent salary, 401K, profit-sharing, BlueCross BlueShield health and dental coverage, vacation, holidays and sick leave, discounted health club membership, opportunities for career advancement, and friendly office environment.  For additional job opportunities, visit UDA Technologies' Careers Page"
"https://www.glassdoor.com/job-listing/test-automation-software-engineer-abaco-systems-JV_IC1127653_KO0,33_KE34,47.htm?jl=1009082526114",Alabama,Abaco Systems,Permanent,30,,"Location: Huntsville, AL, US, 35808 Business Unit: Abaco Business Unit Posting Date: Jan 19, 2024 Job Description: Abaco Systems is a global leader in commercial open architecture computing and rugged embedded electronics. With more than 30 years of experience in aerospace & defense, industrial, energy, medical, communications and other critical sectors, Abaco’s innovative solutions align with open standards to accelerate customer success. Abaco Systems is a business unit of AMETEK, Inc., a leading global manufacturer of electronic instruments and electromechanical devices with 2021 sales of more than $5.5 billion.  Abaco Systems is seeking a Test Automation Software Engineer with experience in test software development and product qualification. We are interested in a highly motivated, hands-on, engineer with a proven record of success in development through implementation phases of test. The test engineering team is comprised of fast paced developers of ruggedized product test solutions, supporting a global company providing turnkey and off the shelf products for the defense and science industries. Join us in a collaborative hands-on environment that fosters engineering excellence, creativity, and innovation.  Role Responsbilities:  Develop and maintain automated test sequences, software, firmware, and scripts to validate our products during development through manufacturing Collaborate with product development teams to develop software, requirements, and plans Work closely with our engineering and production departments to validate solutions as they are deployed in product qualification and manufacturing environments Communicate status to key stakeholders in a timely and professional manner Produce internal documentation for assigned tasks consistent with engineering processes and procedures  Skills & Competencies: Understanding of C/C++ Experienced in writing test software at hardware/driver level Understanding of Windows and Linux Understanding of Python, Bash, and other scripting languages Problem-solving and creative, solution-building skills Verbal and written communication skills Approaches assigned tasks methodically from start to finish Ability to work successfully in a team environment Desire and ability to work outside of the known areas of expertise Motivated, with the ability to make decisions and solve problems with minimal supervision Awareness of computer architectures and hardware designs Working knowledge of peripheral interfaces and protocols such as PCI/PCIe, USB, SATA, SPI, I2C, Ethernet, and Video (DVI, VGA, Display-Port, etc.) An awareness of NI tools LabVIEW and TestStand  Education & Experience: Bachelor's Degree in Electrical Engineering, Computer Engineering, Computer Science, or other relevant fields 1-2 years of experience in software development in Python and C/C++ Ability and willingness to travel up to 10% as required  Abaco is a Department of Defense (DoD) supplier and as such employees may work with or be exposed to controlled information that may only be seen or handled by US citizens or qualified permanent residents. Compensation Salary Minimum: Market Salary Maximum: Market Incentive: No Disclaimer: Where a specific pay range is noted, it is a good faith estimate at the time of this posting. The actual salary offered will be based on experience, skills, qualifications, market / business considerations, and geographic location. AMETEK is committed to making a safer, sustainable, and more productive world a reality. We use differentiated technology solutions to solve our customers’ most complex challenges. We employ 18,500 colleagues, in 30 countries, that are grounded by our core values: Ethics and Integrity, Respect for the Individual, Diversity and Inclusion, Teamwork, and Social Responsibility. AMETEK is a leading global provider of industrial technology solutions serving a diverse set of attractive niche markets with annual sales of over $6.0 billion. Traded publicly (NYSE:AME), we are a component of the S&P 500. Visit www.ametek.com for more information. We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. Individuals who need a reasonable accommodation because of a disability for any part of the employment process should call 1 (866) 263-8359.  Nearest Major Market: Huntsville"
"https://www.glassdoor.com/job-listing/software-engineer-ierus-technologies-inc-JV_IC1127653_KO0,17_KE18,40.htm?jl=1009018211082",Alabama,Element with the specified ID not found.,,not given,,Element with the specified ID not found.
"https://www.glassdoor.com/job-listing/rpg-programmer-maples-industries-inc-JV_IC1127727_KO0,14_KE15,36.htm?jl=1008798364582",Alabama,"Maples Industries, Inc.",,10,,"The RPG Programmer position will work with a team to develop and modify software applications including coding, testing, and involvement in system management. Essential Functions: Work with users and management to find best solutions in designing applications. Code new programs and enhance existing programs. Document modifications made to programs. Test and debug new and/or modified programs to ensure quality. Resolve data issues by analyzing code and procedures. Maintain IBM iSeries system configurations. Other duties as assigned by management.  Education and/or Experience: Bachelor's Degree preferred. Minimum of 10 years programming and Systems Design experience using RPG languages (RPG, PRGLE, RPG III, RPG IV and RPG Free)on IBM iSeries platform. Knowledge of SQL, Embedded SQL, Visual Programing (Visual RPG) is a plus. Experience working with interfacing AS400 with web applications is a plus.  Language Skills Ability to read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals. Must have good communication skills. Reasning Ability Must have strong analytical and problem solving abilities. Must have good communication skills.  Licenses/Certificates: Valid Driver's License required."
"https://www.glassdoor.com/job-listing/program-level-software-systems-engineer-intrepidllc-JV_IC1127653_KO0,39_KE40,51.htm?jl=1009081155542",Alabama,IntrepidLLC,"Flexible, Remote",not given,,"Intrepid sets the standard for delivering excellence in the federal marketplace and is known for treating employees like family. We provide our employees with a challenging and supportive work environment, paired with a competitive salary and an industry-leading 401k contribution. We are looking for a Program-Level Software Systems Engineer to join our team to support the IFMC AMD Mission Command Product Office, a government program office addressing Army Air and Missile Defense systems, with focus on Mission Command systems. The candidate in this role will work with both contractors, government civilians and system operators. Your day-to-day work will include: Developing system level features that describe MEI and CSCI behavior, performance, and acceptance criteria necessary to provide guidance for software implementation. Leading reviews and adjudicating comments made against the features. An MBSE approach is used to document the features using an Agile workflow. At a minimum you should have: Must be a US Citizen and a resident of the Huntsville, AL area or be willing to relocate to the Huntsville, AL area. A bachelor’s degree in engineering, science, or related field is required. 7 or more years of system engineering experience. Experience in one or more of the following areas: tactical command and control systems, tactical weapons systems, tactical sensor systems, software, hardware, requirements decomposition, or MBSE tools and languages A solid theoretical and applied knowledge of Link-16. Experience with integration of MIDS terminals via ethernet interfaces is highly desired. A record of taking initiative and being a team player in a small team environment. Must be comfortable working as a team member in an Agile environment and be willing to engage various levels of stakeholders to ensure that software can meet the needs of the intended users. Must be highly organized with a strong technical background in system engineering principles. System engineering experience in support of DoD programs is highly desired, especially in an Army Air and Missile Defense program. Hands on experience creating models in Cameo or MagicDraw using SysML and UAF are desired. Experience using Atlassian tools such as Jira and Confluence and SAFe© Agile experience are plus. Must be able to acquire or possess (as well as maintain) a US SECRET security clearance.  **This job description is subject to change at any time. Work Type: On-Site (Huntsville, AL) Estimated Salary Range: $116,000-$134,000 The provided salary range serves as a broad reference. However, Intrepid takes various factors into account when establishing base salary offers, including the position's scope and responsibilities, as well as the candidate's experience, education, skills, and prevailing market conditions. Work/Life at Intrepid Wondering what it's like to work here? Let us give you a glimpse of our exceptional workplace culture. Our employees have consistently nominated us for the Best Places to Work award and we take pride in our family-like environment, remarkable benefits, and go-the-extra-mile attitude. The Hours We sincerely value work-life balance. Our flexible-hours policy allows you to balance extra time during significant projects with days that are lighter. Moreover, we offer generous accrual of paid personal leave that doesn’t lose its value (no use it or lose it here!) as well as 11 paid holidays per year. The Benefits Our benefits are renowned, starting with our outstanding 401k program. No match required! We contribute 14% of your bi-weekly pay to your account regardless of your contribution. With our low-fee index funds from Fidelity, your retirement savings will grow substantially. Plus, your professional financial advisors are already covered! Our top-notch health insurance plan through Blue Cross Blue Shield includes low deductibles ($200/year) and is mostly covered by Intrepid, or you can choose a high-deductible plan with an eligible HSA, the choice is yours! We also provide complimentary life insurance, affordable dental, vision, disability, critical illness, and pet insurance. Additionally, you can set aside pre-tax dollars for medical and dependent care expenses through an FSA. We even offer a $1000 scholarship for newborn or adopted children, as well as those enrolled in higher education. The Perks Enjoy typical perks like corporate discounts as well as unique experiences as an Intrepid employee. You'll be a VIP at our annual events, including the Chili Cook-Off, Thanksgiving Lunch & Lawn Games, Ice-Cream Social, Intrepig BBQ, and the grand end-of-year Christmas bash with amazing prizes! Remote workers have special virtual engagement opportunities and exclusive events so no one is left out of the fun. Give Back Giving back is ingrained in our values. Through our employee-managed charitable fund, the Intrepid Ideal Community Fund (ICF), we contribute tens of thousands of dollars each year to organizations that help people in need. Join us in various volunteer opportunities and help us make a difference in our communities. Our vision is to one day create ideal communities where every citizen's needs are met. Join Us! There's something for everyone at Intrepid. If our benefits, perks, values, and mission resonate with you, we're thrilled to meet you! Start your journey as an Intrepid employee by applying today. We can't wait to hear from you! About Intrepid: Intrepid is a VEVRAA Federal Contractor and an Equal Opportunity Employer, committed to making employment decisions based on merit and value. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. #CJ"
"https://www.glassdoor.com/job-listing/senior-qa-automation-engineer-playrix-JV_IC1127676_KO0,29_KE30,37.htm?jl=1009067419218",Alabama,Playrix,"Flexible, Hybrid, Remote",19,,"Playrix is one of the most successful mobile game development companies in the world. We rank in the top 3 in the world in terms of revenue and in EMEA we are first in terms of revenue among all mobile applications. Our games have been installed 2.3 billion times (which is equal to a third of the world's population), and more than 30 million people around the worldour games every day. We have big plans for the development and growth of our projects, and we pay special attention to the quality of our products, which is why we are looking for the strongest experts to join our testing teams. For us, testing teams are an important part of the company. It is thanks to them that our games have been functioning well and developing for 19 years, and our players notice this special quality. Each QA makes a unique contribution to the company's results. Now we are heading towards developing automation within all of our products.     This role requires relocation from Russia and Belarus to one of our offices or remote work from other countries (except Russia and Belarus). Tasks  Participate in testing a complex product Unity-like engine and editor; Develop and support automated tests in Python; Improve and support the automation framework; Analyze test scenarios for their readiness for automation; Participate in code-review autotests; Participate in communication with manual testing teams. Our stack Autotests in Python; A self-written framework, plus we useand integrate reports on test runs directly into TMS; We manage tasks and defects in store the test model in manage the code in QASE, manage the code in Git, CI/CD in TeamCity.    Requirements 4+ years of experience in AQA; Knowledge of Python and the main libraries used in test automation; Experience with Allure (preferred); Experience with Pytest, Selenium; Experience writing frameworks for automated testing; Experience with TMS; Experience with CI/CD solutions, Git; Understanding of how software development works Understanding of the software life cycle. Our Perks We offer An opportunity for continuous professional growth in a large engine team. We also have a huge knowledge base and a mentoring system that allows you to adapt quickly The ability to switch out processes and approaches for more efficient ones without lengthy approvals or bureaucracy The opportunity to shift into development and take on non-standard tasks There is an opportunity to develop in the direction of Performance automation There are tasks to develop and refine a self-written framework in/li>  Our Perks A flexible schedule We have a flexible work schedule — we only focus on results and do not count hours worked. Workplace options Work from wherever you like — your home, one of our many offices, or a hybrid combination. We have everything you need to be comfortable while working, wherever you may be. Healthcare We compensate online sessions with a psychologist, and offer you and your children health insurance including dental. Work-life balance We offer fully paid vacation days and sick leave. In special circumstances, you can also request additional days off. Entertainment and merch Every year we hold hundreds of events worldwide, including contests, sports challenges, parties, hackathons, and offline events for individual teams. Sports and fitness We support our employees leading a healthy lifestyle and offer reimbursement for gym membership or fitness app subscriptions. Community involvement We launch charity projects and support our employees' initiatives through our grant competition. Relocation package We assist employees, their families, and their pets with relocation, and also arrange concierge and real estate agency services.  Please be aware that all correspondence with representatives of our company is conducted via “playrix.com” exclusively and no other entities."
"https://www.glassdoor.com/job-listing/software-engineer-peopletec-inc-JV_IC1127653_KO0,17_KE18,31.htm?jl=1009108204879",Alabama,"PeopleTec, Inc.",,5,,"Responsibilities:  PeopleTec is currently seeking a Software Engineer to support our Huntsville, AL location. Responsible for executing software development with a specific focus on developing aviation HWIL capabilities. The software development candidate will be developing unique software solutions and exploring new technologies in the realm of avionics communications and testing. Design the software architecture to ensure its compatibility with physics-based simulation systems, emphasizing scalability, maintainability, and extensibility. The ideal candidate will have proven skills in writing clean, maintainable, and testable code and architecting of software products and tools from the ground up.  Qualifications: Desired Skills/Experience: Experience with embedded C/C++ programming and Python Experience with SOLID principles and design Working understanding of Agile development methodologies Experience with Git version control Good verbal and written communication skills Experience supporting the Army T&E and/or FVL communities. Experience integrating SILs (specifically aviation SILs) Ability to obtain an interim DoD Security Clearance after start date and maintain this level of clearance during their employment. Travel: 10 % Must be a U.S. Citizen An active DoD Secret clearance is required to perform this work. Candidates are required to have an active Secret clearance upon hire, and the ability to maintain this level of clearance during their employment. Education Requirements: BS in STEM & 5 years experience Overview:  People First. Technology Always. PeopleTec, Inc. is an employee-owned small business founded in Huntsville, AL that provides exceptional customer support by employing and retaining a highly skilled workforce. Culture: The name ""PeopleTec"" was deliberately chosen to remind us of our core value system - our people. Our company's foundation was built on placing our employees and customers first. With an award-winning atmosphere, we have matured into a company that boasts the best and brightest across multiple technical fields. Career: At PeopleTec, we value your long-term goals. Whether it's through our continuing-education opportunities, our robust training programs, or our ""People First"" benefits package, PeopleTec truly believes that our best investments are our people. Come Experience It. #cjpost #dpost EEO Statement PeopleTec, Inc. is an Equal Employment Opportunity employer and provides reasonable accommodation for qualified individuals with disabilities and disabled veterans in its job application procedures. If you have any difficulty using our online system and you need an accommodation due to a disability, you may use the following email address, applicationhelp@peopletec.com and/or phone number (256.319.3800) to contact us about your interest in employment with PeopleTec, Inc. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, genetic information, citizenship, ancestry, marital status, protected veteran status, disability status or any other status protected by federal, state, or local law. PeopleTec, Inc. participates in E-Verify."
"https://www.glassdoor.com/job-listing/software-engineer-sentar-JV_IC1127653_KO0,17_KE18,24.htm?jl=1009105785910",Alabama,Sentar,,6,Master,"Sentar is dedicated to developing the critical talent that the connected world demands to create solutions to address the convergence of cybersecurity, intelligence, analytics, and systems engineering. We invite you to join the small business team where you can build, innovate, and secure your career. Sentar is looking for Software Engineers to support the U.S. Air Force’s Ground Based Strategic Deterrent (GBSD) program out of Huntsville, AL. The scope of this contract is to replace the Minuteman III missile. Role Description: Derive and allocate requirements into detailed design. Designs, develops and tests software product functionality. Collaborates with Systems and Quality Engineers to ensure software requirements are met. Performs software peer reviews, version control, automated tests, software analysis, continuous integration, and continuous delivery in accordance with DevSecOps processes and best practices. Generates software product documentation.  Qualifications: Clearance: Secret with SAP Eligibility (investigation/adjudicated within the past 6 years) Education: Bachelor of Science degree in a STEM (Science, Technology, Engineering or Math) discipline. Experience: 5 years of related software engineering experience with a Bachelor's Degree; 3 years of related experience with a Master's Degree; or 4 additional years in lieu of a degree. Experience in software development in at least one object-oriented programming language such as Java or C++. Experience with UI design and development, or experience Interpreting complex algorithms and requirements for implementation. Familiarity with Model-Based Systems Engineering languages (SysML/UML) and concepts.  Preferred: Experience with software architecture and design utilizing an MBSE tool, preferably Rhapsody. Experience with automated unit and regression testing. Experience working within on an Agile team within a DevSecOps environment. Experience with deployment automation tools such as chef, puppet or ansible. Experience with build automation tools such as Jenkins, GoCD, Travis CI or Circle. Experience with distributed version control software (Git, Mercurial). Experience with Linux operating systems. Experience with Cameo, Rhapsody, Vectorcast, JIRA, Doors. Experience Interpreting complex algorithms and requirements for implementation. Familiarity with automated unit and regression testing. Experience working within on an Agile team within a DevSecOps environment.  Benefits at Sentar: In addition to a great culture, Sentar offers a comprehensive benefits package to support employees and their families! Group Term Life, Short-Term and Long-Term Disability is provided by Sentar to all qualifying employees. As well as voluntary Medical, Vision, Dental, Life, Critical Illness, Accident, insurance options are provided through our trusted carriers. We provide several options for our employees to choose from; including two different medical plans (Standard PPO/OAP or HDHP) and two different dental plans (Base PPO or Buy-Up PPO). Sentar is also happy to offer a healthy match of employee contributions through our 401(k) plan. Is time-off your thing? Sentar offers a PTO plan that graduates quickly with years of service. Here at Sentar, we know the importance of our employee's mental health and we value their wellbeing, which is why we created our Building a Better YOU program. This program offers educational resources, community building activities, and Journey LIVE, which is a leading preventative mental health service provided through Sentar that gives our employees access to live and on-demand mental health and wellness content. Doing good makes you feel good, which is exactly why we launched our Senter Serves committee! Sentar Serves aims to give back to our community by donating our time and resources to those who need it most. Another way we invest in our people is by offering a robust professional development and education assistance plan to help our employees reach their professional goals. Reach out to your recruiter to learn more! If you are not ready to apply for this position, submit your resume here to join our talent community. We'll keep you updated occasionally on new job opportunities. Sentar is an Affirmative Action and Equal Opportunity Employer M/F/Vets/Persons with Disabilities Our culture is one of inclusivity and support. Sentar is proudly an Equal Opportunity and VEVRAA Federal Contractor Employer M/F/Vets/Persons with Disabilities. Follow these links to learn more about your rights: EEO Is the Law Poster; EEO Is Law Supplement; and Pay Transparency. We want you to build your career at Sentar, so if you are an individual with a disability and require a reasonable workplace accommodation applying for a job or at any point in the employment process, contact the Recruiting Manager at recruiting@sentar.com. Please indicate the specifics of the assistance needed. Thank you for considering Sentar in your employment search. Build, Innovate, Secure Your Career at Sentar."
"https://www.glassdoor.com/job-listing/junior-software-process-engineer-the-charles-stark-draper-laboratory-inc-JV_IC1127653_KO0,32_KE33,72.htm?jl=1008488368107",Alabama,The Charles Stark Draper Laboratory Inc,,2,"MA, Master, Bachelor's degree","Overview:  Draper is an independent, nonprofit research and development company headquartered in Cambridge, MA. The 2,000+ employees of Draper tackle important national challenges with a promise of delivering successful and usable solutions. From military defense and space exploration to biomedical engineering, lives often depend on the solutions we provide. Our multidisciplinary teams of engineers and scientists work in a collaborative environment that inspires the cross-fertilization of ideas necessary for true innovation. For more information about Draper, visit www.draper.com. Our work is very important to us, but so is our life outside of work. Draper supports many programs to improve work-life balance including workplace flexibility, employee clubs ranging from photography to yoga, health and finance workshops, off site social events and discounts to local museums and cultural activities. If this specific job opportunity and the chance to work at a nationally renowned R&D innovation company appeals to you, apply now www.draper.com/careers. Equal Employment Opportunity Draper is committed to creating a diverse environment and is proud to be an affirmative action and equal opportunity employer. We understand the value of diversity and its impact on a high-performance culture. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, disability, age, sexual orientation, gender identity, national origin, veteran status, or genetic information. Draper is committed to providing access, equal opportunity and reasonable accommodation for individuals with disabilities in employment, its services, programs, and activities. To request reasonable accommodation, please contact hr@draper.com. Responsibilities:  The software process engineer builds relationships, bridges gaps, integrates teams, and inspires creativity across teams. This person provides consulting on DevSecOps for software teams. The software process engineer identifies key metrics to measure existing processes, and implement improvements.  Optimize productivity by designing, implementing and testing new procedures Design low-risk experiments to prove/disprove improvements Create proposals for rolling out process improvements accounting for scope, cost, schedule, risk, metrics Recommend innovative, compliant solutions to meet business needs Drive improvements to Draper’s software development process, including best practices Lead Agile/Scrum activities to deliver high quality, compliant software Provide mission assurance by mitigating risks and enhancing opportunities and ensuring compliance throughout the software development life cycle Qualifications:  Bachelor's degree in a technical discipline (science, technology, engineering, software or math) Familiarity with tools common to automation, quality tools, testing frameworks 2+ years of work experience 2+ years of experience in programming languages such as C, C++, Java, RUST, Python in Windows, LINUX, or Solaris environments Experience with CI/CD systems like GitLab pipelines DevSecOps mindset (through DORA, experience, commitment to outcome focused improvements and agility, etc.) with a focus on shortening lead time and frequent customer validation Ability to anticipate problems and take appropriate actions, prioritize, multitask, work independently and as a team Preferred Qualifications: Knowledge of government/industry standards, such as, MIL-Spec, AS9100, ISO 9001, DO-178C Strong troubleshooting and reasoning skills; ability to debug and resolve difficult technical problems Experience with software Cybersecurity principles and tools Experience with Agile, SCRUM (SCRUM Master ideal) Experience in a wide breadth of software development activities Familiarity with quality assurance methodologies e.g. lessons learned, root cause analysis & corrective action Familiarity with modeling tools e.g. MagicDraw Familiarity with the Atlassian tool suite e.g. JIRA, Confluence Security Requirement: This position will require the ability to obtain a US Security Clearance. Main requirement for a security clearance is US Citizenship. #LI-MF1"
"https://www.glassdoor.com/job-listing/avionics-and-software-flight-systems-responsible-engineer-associate-mid-level-and-senior-level-boeing-JV_IC1127653_KO0,94_KE95,101.htm?jl=1008991157046",Alabama,Element with the specified ID not found.,,not given,,Element with the specified ID not found.
"https://www.glassdoor.com/job-listing/software-engineering-ipt-lead-bae-systems-JV_IC1127653_KO0,29_KE30,41.htm?jl=1009086856770",Alabama,BAE Systems,"Fulltime, Hybrid, Remote",10,BA,"Job Description  Because this role involves a combination of collaborative/in-person and independent work, it will take the form of a hybrid work format, with the majority of your time working onsite along with some remote activities when possible. Do you want to lead a team that designs and writes software that really matters? Do you want to contribute to bringing America’s warfighters home safely? Do you want to be a part of a cause greater than yourself? Then, we need to talk!  Our engineers are the lifeblood of our company, and we are more than 5,000 strong. With our robust offering of educational and career development opportunities, your chances to grow are limitless.   In Precision Strike & Sensing Solutions (PS) we design, develop, and manufacture state-of-the-art systems and technology that enable our customers to execute their mission. We are thought leaders in the application of seeker, guidance, and control technologies, and we have a place for you as a Senior Principal Software Engineering Integrated Product Team Lead at our Huntsville, Alabama facility. Job Overview and Opportunities We are seeking a talented, experienced Software grounded Integrated Product Team Lead to help us create our advanced solutions in the area of precision guided munitions and missiles. You will lead the algorithms and software development teams as they develop and incorporate algorithms implemented in software within a multi-processor architecture that also incorporates GPUs. Our algorithms transform both radar and infrared gathered signals to enable weapons to precisely find their target and keep our warfighters safe as they execute their missions.  You will provide technical leadership and project management with cost and schedule responsibilities. You will have both an Algorithms Lead and Software Lead to support you and the program to realize its advanced solution. This position is customer facing and will include Project Management reporting, documentation, and updates to both Program Management and the Software Organization. This is a hands-on leader of leaders role all working together in a dynamic team environment. Further Responsibilities Establish required management systems and provide leadership to assure the effective performance of work, close monitoring of cost and schedule, and take timely and effective corrective action. Provide leadership to lower level software technical leads and managers. Establish communication to keep management informed of the team’s progress and results. Use existing processes and evolve processes to utilize the most effective new techniques as they become available, assuring the use of methodologies which minimize both design cost and product cost. Provide, directly or indirectly, top level technical leadership for the assigned design discipline(s) including selection and exploitation of promising new technologies, long-term goals, etc. Collaboration with a cross-functional team under the guidance and mentorship of the Chief Engineer to demonstrate the solutions to both the project and customers. Ensure effective communication among engineers, management and all other participants in the architecture and design process. If you desire more, you can grow into a subject matter expert, project manager, or chief engineer in our organization where you can mentor, guide, and grow our organization. We put our customers first – exemplified by our mission: “We Protect Those Who Protect Us®.” Please note that pursuant to a government contract, this specific position requires US citizenship status.  Required Education, Experience, & Skills  Bachelor's Degree and 10 years work experience or equivalent experience Active Secret Level Clearance or higher Experience with software and algorithms engineering processes, methodologies, and tools Previous experience in project leadership Demonstrated ability to develop, lead, and motivate technical teams Motivated individual with strong problem-solving abilities Effective communication skills (both verbal and written)  Preferred Education, Experience, & Skills  Previous experience in people and/or project management Real-time embedded development using an Agile approach Working knowledge of Radar and/or EOIR systems and fundamentals Software automated test development and execution in a DevSecOps based Software Factory Designing and/or implementing software algorithms  Pay Information Full-Time Salary Range: $127900 - $217400  Please note: This range is based on our market pay structures. However, individual salaries are determined by a variety of factors including, but not limited to: business considerations, local market conditions, and internal equity, as well as candidate qualifications, such as skills, education, and experience.   Employee Benefits: At BAE Systems, we support our employees in all aspects of their life, including their health and financial well-being. Regular employees scheduled to work 20+ hours per week are offered: health, dental, and vision insurance; health savings accounts; a 401(k) savings plan; disability coverage; and life and accident insurance. We also have an employee assistance program, a legal plan, and other perks including discounts on things like home, auto, and pet insurance. Our leave programs include paid time off, paid holidays, as well as other types of leave, including paid parental, military, bereavement, and any applicable federal and state sick leave. Employees may participate in the company recognition program to receive monetary or non-monetary recognition awards. Other incentives may be available based on position level and/or job specifics.  About BAE Systems Electronic Systems  BAE Systems, Inc. is the U.S. subsidiary of BAE Systems plc, an international defense, aerospace and security company which delivers a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support services. Improving the future and protecting lives is an ambitious mission, but it’s what we do at BAE Systems. Working here means using your passion and ingenuity where it counts – defending national security with breakthrough technology, superior products, and intelligence solutions. As you develop the latest technology and defend national security, you will continually hone your skills on a team—making a big impact on a global scale. At BAE Systems, you’ll find a rewarding career that truly makes a difference. Electronic Systems (ES) is the global innovator behind BAE Systems’ game-changing defense and commercial electronics. Exploiting every electron, we push the limits of what is possible, giving our customers the edge and our employees opportunities to change the world. Our products and capabilities can be found everywhere – from the depths of the ocean to the far reaches of space. At our core are more than 14,000 highly talented Electronic Systems employees with the brightest minds in the industry, we make an impact – for our customers and the communities we serve.  Our Commitment to Diversity, Equity, and Inclusion: At BAE Systems, we work hard every day to nurture an inclusive culture where employees are valued and feel like they belong. We are conscious of the need for all employees to see themselves reflected at every level of the company and know that in order to unlock the full potential of our workforce, everyone must feel confident being their best, most sincere self and be equipped to thrive. We provide impactful professional development experiences to our employees and invest in social impact partnerships to uplift communities and drive purposeful change. Here you will find significant opportunities to do meaningful work in an environment intentionally designed to be one where you will learn, grow and belong."
