URL,Location,Company,Employment Type,Years of Exp,Education Level,Data
"https://www.glassdoor.com/job-listing/mid-level-software-engineer-platform-ctt-boeing-intelligence-and-analytics-JV_KO0,40_KE41,74.htm?jl=1008726848667",Alabama,Boeing Intelligence & Analytics,,9,"BA, MA, Master","Are you up for the challenge? Do you want free money in your 401k? Do you want job security and a company that invests in you? You need to check us out!   In this exciting role you will work with real-time data and create tools using cutting-edge visualization, development, and analytic technologies.   ALONG WITH COMPETITIVE SALARIES AND OUR COMPREHENSIVE BENEFITS, WE OFFER:  Employee Performance Incentives Ongoing Training Opportunities Boeing Employee Discount Program Health Insurance Opt-out Incentives Generous 401k Contribution – 10% contribution (NOT A MATCH) Student Debt Payoff Up to $30k Tuition Assistance HSA Contributions Professional Development Program   Every day, Boeing Intelligence & Analytics supports global missions by building and delivering intelligence, analytics, and cyber solutions that enable users to advance national security. We have provided our customers with the tools needed to counter evolving global and cyber threats, and to improve wartime decision making. Our talented employees bring software development, systems engineering, and advanced analytics expertise. We offer numerous prime contract opportunities with customers headquartered in Maryland, Virginia, and the District of Columbia, as well as subcontract opportunities that align with our areas of focus and additional opportunities nationwide through our parent company. What you will do (day in the life):  Uses a disciplined approach for the design, development, operation, maintenance, and documentation of software and firmware components and computing systems software to be applied to engineering, scientific, and manufacturing requirements. Uses the appropriate standards, processes, procedures, and tools throughout the system development life cycle to support the generation of such engineering applications and environments as laboratory simulation systems, airplane flight control and display systems, avionics, mechanical and electrical systems, weapons armament, commercial and military aircraft systems, mobile and ground-based defense systems, space systems, network centric operations (NCO), and other systems and applications of this nature. Interfaces with customers, suppliers, application users, and other technical and support personnel.   Boeing Intelligence & Analytics (BI&A) is seeking a Mid-Level Software Engineer – Platform Engineer to join the Product Security Engineering team on GMD Systems Integration, Test & Readiness (SITR) program. Work Location: Huntsville, AL  Telework Availability: This position will be 100% onsite.  A Platform Engineer on this team supports the development of a virtualized system used to support multiple types of tests and development activities on the program, utilizing modern tools such as Ansible, Terraform, vSphere, and eSXI.  Platform Engineer  Develops and configures virtualization artifacts using Industry Standard tools and security recommendations Rapid prototyping of a variety of virtualized systems and sub-systems Write/debug PowerShell/BASH/Python scripts Create, Configure, Deploy virtual machines in both Linux & Windows Troubleshoot Virtual Machine security/networking configuration Develop documentation detailing software and system components Develop Terraform playbooks to create/destroy virtual environments Develop Ansible playbooks to configure virtual systems   Requirements  Bachelor Degree and/or Military experience and/or Combination of education and work experience equivalent to 9 years. Cybersecurity IAT/IAM Level 2 Certificate or higher This position requires the ability to obtain a U.S. Security Clearance for which the U.S. Government requires U.S. Citizenship. This position requires clearing a background check and an enhanced Personal Conflict of Interest (PCI) requirements as a condition of employment.   Desired Experience:  3+ years of experience developing and debugging scripts in PowerShell/BASH Experience with Ansible and Terraform 3+ year experience with Virtualization technologies (Creation, Deployment, and Configuration) Strong understanding of physical and virtual networking Strong understanding of Linux and Windows configuration Experience configuring continuous integration/continuous deployment (CI/CD) pipelines with Git or similar version control tools Experience working in fully virtualized environments Ability to solve technical problems without step-by-step documentation Highly motivated to learn new skills Experience performing Verification and Validation (V&V) of hardware/software systems along with integration and unit testing Strong attention to detail and ability to work independently and manage multiple activities simultaneously  Required Education:  · Education/experience typically acquired through advanced technical education from an accredited course of study in engineering, computer science, mathematics, physics or chemistry (e.g. Bachelor) and typically 5 or more years' related work experience or an equivalent combination of technical education and experience (e.g. Master). In the USA, ABET accreditation is the preferred, although not required, accreditation standard.   Boeing Intelligence & Analytics Benefits: Employees are more effective on the job when they are not distracted by health and financial worries. To support our workforce, we offer a wide variety of health, life and other insurance benefits (as described above) that allow each employee to choose the coverage best suited to their needs and the needs of their family.  Please note that the information shown below is a general guideline only. Pay is based upon candidate experience and qualifications, as well as market and business considerations.  Summary Pay Range:  $98,400 - $147,600 BI&A is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.  Equal Employment Opportunity is the Law (PDF)Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-outpost-technologies-JV_KO0,17_KE18,38.htm?jl=1008980594528",Alabama,Outpost Technologies,,3,,"Position Description:  Outpost Technologies is seeking a talented Software Engineer that will develop new software for test and evaluation instruments. This role involves assessing current systems and proposing enhancements to existing software while preserving the current capabilities of the systems. The Candidate will join a multi-disciplinary team dedicated software solutions that support EO/IR system operations, encompassing data collection, analysis, and management within government testing environments. As a Software Engineer, you will be responsible for software tool development and maintenance, data collection, equipment evaluation, analysis, and provide valuable insights for hardware and system design. This position may involve occasional travel, up to 10%. Communication skills are strongly desired. The Candidate must be self-motivated and produce excellent work that exceeds customer expectations. The Candidate must always present a professional demeanor while representing Outpost Technologies to customers and stakeholders. Position Responsibilities:  Develop software tools to facilitate testing and evaluation system operations, data collection, and analysis. Design software system architectures. Manage technical projects effectively. Collaborate in the creation of prototype systems. Provide support for EO/IR system operation, data collection, and analysis during and after test events. Travel to various CONUS locations in support of EO/IR operations.   Basic Qualifications:  Bachelor’s degree in software engineering, computer science, or an equivalent technical field. A minimum of 3 years of relevant experience. Proficiency in software development with object-oriented programming languages (e.g., Python, Java, C++). Strong understanding of network packet concepts. Willingness to travel up to 10% of the year. Effective time management and planning skills. Exceptional verbal and written communication skills.  Willingness to go above and beyond to exceed customer expectations.   Preferred Qualifications:  Experience with DevOps tools such as Docker and Git. Background in HWIL (Hardware-in-the-Loop) software development and testing. Familiarity with Wireshark.   Benefits  Health Insurance Dental Insurance Vision Insurance Life Insurance 401(k) Matching Paid Time Off Paid Parental Leave Tuition ReimbursementShow more Report"
"https://www.glassdoor.com/job-listing/graduate-teaching-assistant-computer-science-and-software-engineering-auburn-university-JV_KO0,69_KE70,87.htm?jl=1008606040520",Alabama,Auburn University,,not given,MA,"Position Details Position Information Requisition Number Stu02370P  Home Org Name Computer Science & Software Engr  Division Name Samuel Ginn Col of Engineering  Position Title Graduate Teaching Assistant - Computer Science & Software Engineering  Working Title (if different from Position Title)  Job Summary Computer science and software engineering is rapidly becoming the future of technology and continues to impact our everyday lives. Auburn Engineering’s Department of Computer Science and Software Engineering is seeking GTA’s whose primary responsibility is to support the instructional mission of the University. At least 60% of the student’s responsibility as a teaching assistant must be devoted to the direct instruction of students, typically in a classroom or laboratory setting.  Essential Functions Responsibilities may also include: Advising or mentoring students Proctoring exams Grading papers, homework, and/or projects Preparing instructional materials Providing other general assistance in the instructional process   Minimum Qualifications Currently enrolled as an Auburn University graduate student Bachelor’s degree from an accredited university   Preferred Qualifications  Pay Rate $1500/monthly  Work Hours 20  City position is located in: Auburn  State position is located: Alabama  Posting Detail Information Posting Date 04/24/2023  Closing Date  EEO Statement Auburn University is committed to an inclusive and diverse campus environment. Women, underrepresented groups, individuals with disabilities and veterans are encouraged to apply.  AUBURN UNIVERSITY IS AN AFFIRMATIVE ACTION/EQUAL OPPORTUNITY EMPLOYER. It is our policy to provide equal employment opportunities for all individuals without regard to race, sex, religion, color, national origin, age, disability, protected veteran status, genetic information, sexual orientation, gender identity, or any other classification protected by applicable law.Show more Report"
"https://www.glassdoor.com/job-listing/cloudops-site-reliability-engineer-regions-JV_KO0,34_KE35,42.htm?jl=1008855618967",Alabama,Regions,Flexible,not given,Bachelor's degree,"Thank you for your interest in a career at Regions. At Regions, we believe associates deserve more than just a job. We believe in offering performance-driven individuals a place where they can build a career --- a place to expect more opportunities. If you are focused on results, dedicated to quality, strength and integrity, and possess the drive to succeed, then we are your employer of choice.  Regions is dedicated to taking appropriate steps to safeguard and protect private and personally identifiable information you submit. The information that you submit will be collected and reviewed by associates, consultants, and vendors of Regions in order to evaluate your qualifications and experience for job opportunities and will not be used for marketing purposes, sold, or shared outside of Regions unless required by law. Such information will be stored in accordance with regulatory requirements and in conjunction with Regions’ Retention Schedule for a minimum of three years. You may review, modify, or update your information by visiting and logging into the careers section of the system.  Job Description: At Regions, the Site Reliability Engineer is responsible for ensuring the dependability of our firm's most critical system applications. This role will be called upon to solve major issues, understand and remediate the points of system failure, as well as work with internal teams to optimize system applications’ reliability, performance, and capacity.  Primary Responsibilities Ensures a holistic view is taken of our system applications’ overall health Supports problem-solving relating to mission critical services and creates solutions to prevent problem recurrence Collaborates with team members to improve the company’s engineering tools, systems and procedures Assists with the design and deployment of applications and enhancements to improve reliability, scalability, latency, and efficiency Tests installed software for malfunction detection Assists with identifying and resolving business systems issues Measures effectiveness and efficiency of existing systems Monitors and tests system performance May receive guidance and advice from senior engineers and management  This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.  Requirements High School Diploma or GED and seven (7) years of related experience Or Bachelor's degree in Computer Science, Computer Engineering or a related field and three (3) years of related experience  Skills and Competencies Ability to collaborate with programmers, developers, and other technology professionals to achieve a common objective Ability to conduct system analysis to detect issues with performance Ability to develop and implement technology solutions to resolve technical challenges Ability to manage multiple projects simultaneously Knowledge of software testing techniques, code optimization and software debugging Strong communication, analytical and problem-solving skills Strong executional capabilities Thorough understanding of software structures, hardware, computing systems and how to integrate them  This position may be filled at a higher level depending on the candidate's qualifications and relevant experience AWS certification preferred Background in Systems and Software Engineering for on-premises and cloud applications Supports and debugs on-premises, cloud and hybrid systems and services Experience with enterprise observability or APM systems Fundamental knowledge of configuration management and automation tools, with experience in: Terraform, Ansible Proficient in Bash, Python, or similar scripting language Proven track record of automating repetitive tasks or complex workflows  Position Type Full time  Compensation Details Pay ranges are job specific and are provided as a point-of-market reference for compensation decisions. Other factors which directly impact pay for individual associates include: experience, skills, knowledge, contribution, job location and, most importantly, performance in the job role. As these factors vary by individuals, pay will also vary among individual associates within the same job.  The target information listed below is based on the national range and level of the position.  Job Range Target: Minimum: $66,699.50 USD Median: $111,410.00 USD Incentive Pay Plans: This job is not incentive eligible.  Benefits Information Regions offers a benefits package that is flexible, comprehensive and recognizes that ""one size does not fit all"" for benefits-eligible associates. Listed below is a synopsis of the benefits offered by Regions for informational purposes, which is not intended to be a complete summary of plan terms and conditions. Paid Vacation/Sick Time 401K with Company Match Medical, Dental and Vision Benefits Disability Benefits Health Savings Account Flexible Spending Account Life Insurance Parental Leave Employee Assistance Program Associate Volunteer Program  Please note, benefits and plans may be changed, amended, or terminated with respect to all or any class of associate at any time. To learn more about Regions’ benefits, please click or copy the link below to your browser.  https://www.regions.com/welcometour/benefits.rf  Location Details Riverchase Operations Center Location: Hoover, Alabama  Bring Your Whole Self to Work  We have a passion for creating an inclusive environment that promotes and values diversity of race, color, national origin, religion, age, sexual orientation, gender identity, disability, veteran status, genetic information, sex, pregnancy, and many other primary and secondary dimensions that make each of us unique as individuals and provide valuable perspective that makes us a better company and employer. More importantly, we recognize that creating a workplace where everyone, regardless of background, can do their best work is the right thing to do.  OFCCP Disclosure: Equal Opportunity Employer/Disabled/VeteransShow more Report"
"https://www.glassdoor.com/job-listing/full-stack-software-developer-ierus-technologies-inc-JV_KO0,29_KE30,52.htm?jl=1008981664572",Alabama,"IERUS Technologies, Inc.",,2,,"IERUS specializes in a variety of electromagnetic spectrum technology research, testing, and implementation. IERUS supports customers with a diverse set of competencies including software, firmware, and hardware development, air and missile defense, and systems engineering. IERUS develops value for our defense and commercial customers through accelerations of the technology life cycle: identifying, creating, transitioning, and producing technologies with integrity of purpose and product. IERUS are the recipients of the “Best Places to Work” two years running, and were finalists the five years prior. IERUS offers competitive compensation packages, retirement options, and benefits packages. To learn more, please visit www.ierustech.com. IERUS participates in projects that generally seek to apply and advance machine-learning (ML) and artificial intelligence (AI) as applied to our relevant domains of expertise. Past and present areas of expertise include:  RADAR Signal processing, system design, operational optimization, detection, discrimination, and tracking RF/EO/IR Signal processing, system design, signatures, tracking, and testing Electronic Warfare (EW) System design, research, testing, counter-measures Antennas System design and testing Image processing Segmentation, recognition, and denoising Critical infrastructures Process control systems, situational awareness, cyber security, anomaly detection Vehicles and vessels Situational awareness, cyber security, anomaly detection ML/AI R&D Algorithm development, GPU acceleration, global and local optimization of complex and fused data, adversarial ML, network architecture and computability  Minimum Educational Experience:  MS degree in Electrical Engineering, Computer Science, Applied Mathematics, Statistics, or related field, plus 2+ years of experience in applying software engineering solutions featuring machine-learning, to the problem types described above OR: BS degree in Electrical Engineering, Computer Engineering, or Computer Science plus 3+ years’ experience in applying software engineering solutions featuring machine-learning, to the problem types described above  Minimum Qualifications:  Must be a U.S. citizen; Active Secret security clearance or higher; Knowledge of and experience in full-stack software development using multiple languages; Experience in one or more front-end development frameworks (Cesium, React, Angular, JavaFX, etc.); Experience in one or more back-end data storage frameworks (MongoDB, PostgreSQL, etc.); Experience in one or more hard programming languages (Java/C/C++, etc.); and Experience in one or more data transport frameworks (gRPC, ActiveMQ, RESTful, etc.).  Preferred Qualifications:  PhD in Electrical Engineering, Computer Science, Computer Engineering or related field; Interest or proficiency in deploying ML/AI algorithms and integrating them into a deployed application; Experience with Government funding agencies and programs (e.g. DARPA, IARPA, AFRL, SBIR/STTR, RiF, etc.); Publication and/or patent history of applying original solutions to relevant types of problems; Experience implementing solutions using signal processing algorithms and packages; TS or TS/SCI clearance; Engineering experience in the defense industry; Image processing experience; Radar system analysis experience; RF Electronics experience; Antenna design and analysis experience; Software Defined Radio (SDR) experience; Analysis tool-building experience; Target acquisition, tracking and/or algorithm development; Advanced modeling skills and optimization; Knowledge of domain specific RADAR principles, including signal processing, RCS analysis, target acquisition; target tracking, resource management, discrimination, and battle manager interfaces; and Experience with GMD/BMDS systems, BMDS radar systems, radar simulation tests and or radar metrics.  Location: Huntsville / Various Locations in the US IERUS Technologies is an Equal Opportunity/Affirmative Action Employer committed to recruiting, hiring and retaining a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status. For more information please click here. IERUS Technologies participates in E-Verify.Show more Report"
"https://www.glassdoor.com/job-listing/software-engineer-gan-JV_KO0,17_KE18,21.htm?jl=1008725545645",Alabama,GaN,,5,,"Overview:  Wanted - Big Brains & Huge Hearts: We are looking for creative and passionate geeks, nerds, thinkers, tinkerers, and builders. Geeks and Nerds is a company that encourages ingenuity, defies the norm, fosters teamwork, and defines the future for the community where we live. Our dedicated employees are also the owners of Geeks and Nerds. When you join GaN you are not just an employee, you are the future owner of Geeks and Nerds. Come join the company and develop innovative solutions to make a positive difference for our community. Come join the exceptionally talented and dedicated co-owners. Come join a company of significance! Do you enjoy developing solutions to support Open Architecture Software? We are looking for exceptional candidates for a Software Engineering role. Apply today and become an owner where big hearts and big brains meet. Job Overview: GaN is seeking an experienced Software Engineer to join our team in Huntsville, Alabama. Responsibilities:  Clearance: SECRET IS REQUIRED Required: SECRET security clearance. S. in a technical field such as Computer Engineering, Electrical Engineering, Computer Science. Minimum 5+ years relevant experience. Experience supporting a Government Project or Product Office in an acquisition organization such as PEO AVN or PEO M&S. Accomplished self-starter with the ability to work in a small team with minimal supervision. Experience collaborating with project or product office personnel. Experience with open standards such as FACE Technical Standard, HOST Standard, SOSA Technical Standard, VICTORY, OMS, etc. Provide key software technical expertise for documentation review, analysis of Program or Contractor metrics, schedule, and cost estimates. Identify and track software risk areas for the program and implement risk mitigation plans. Assist PMs, or other customers, to generate metrics and measurement techniques to provide program office leadership with timely and accurate information on the state of ongoing and planned efforts. Assist PMs in development of cybersecurity documentation and coordination of cybersecurity test events. Develop/Review system/subsystem specifications, system architectures, program briefings, white papers, and other products. Experience developing contract language and requirements, reviewing, and evaluating contractor deliverables. Desired Program Management or Project Management experience. Prefer Experience with Army Aviation platforms such as Apache, Blackhawk, Chinook, UAS, FLRAA or FARA. Knowledge of at least one Object-Oriented Programming (OOP) language. Prefer Experience using common Model-Based Systems Engineering tools (e.g., Cameo, Rhapsody, etc.). Experience using issue-tracking software such as Jira or Git Experience. Qualifications:  Geeks and Nerds is an innovative technology company that encourages ingenuity, defies the norm, fosters teamwork, and defines the future for our community and nation. We are an Employee-Owned company which means our dedicated team members are also the owners of Geeks and Nerds. When you join GaN, you are not an employee; you are the future owner of Geeks and Nerds. Come join the company that develops innovative solutions that makes a positive difference in our community and nation. Come join the exceptionally talented and dedicated co-owners. Join a company of significance!  GaN Corporation is an Equal Opportunity Employer. We are pleased to consider all qualified applicants for employment without regard to race, color, gender, sexual orientation, gender identity, religion, national origin, age, marital status, veteran status, disability, genetic information or any other legally protected classifications. GaN Corporation participates in E-Verify.Show more Report"
"https://www.glassdoor.com/job-listing/user-interface-software-engineer-polaris-sensor-technologies-JV_KO0,32_KE33,60.htm?jl=1008093227906",Alabama,Polaris Sensor Technologies,,not given,,"User Interface Software Engineer Polaris Sensor Technologies is seeking a Software Engineer to play an integral role in the evolution of our software products through development of modern user interfaces. The new UI framework is intended to support a variety of optical sensors that stream video and produce numerical data used in analytical testing scenarios. The engineer will work to implement new user interface frameworks using MVVM methodology to display streaming video from optical sensors, provide sensor configuration interface components, and create innovative data visualization controls for processed numerical data.  This position is full-time (40 hours per week) in Huntsville, Alabama. Salary is commensurate with applicant’s qualifications and experience. Polaris offers a competitive benefits package including health insurance and 401k. Candidates must be U.S. citizens and must be able to obtain a security clearance upon demonstrated need. Responsibilities Collaborate with software engineering counterparts Develop UI framework and interface guidelines for sensor software developers Develop UI components to provide intuitive representation of numerical data for analysis Maintain and enhance the UI framework and components to support future projects Troubleshoot and resolve sensor software/user interface integration issues Qualifications Required Strong communication skills, both oral and written Experience developing Windows applications using WPF Experience developing using MVVM UI frameworks such as Avalonia Windows and Linux programming in C++ or C# Preferred Video display Cross-platform developmentShow more Report"
"https://www.glassdoor.com/job-listing/junior-level-software-engineer-e4-technology-JV_KO0,30_KE31,44.htm?jl=1006860143465",Alabama,E,,2,Master,"Categories Software Enginer  Salary TBD  Location Huntsville, AL  Job Information Job Description  Junior-level Software Engineer supporting current Army Programs  If you are a Software Engineer with experience, please read on! E4 Technology, Inc. is a Professional, Engineering, and Information Technology (IT) Services Company focused on delivering tailored solutions to our customers. We provide a range of services to include the following:  Program Management Software Development Interoperability and Integration Testing Configuration Management Security Consulting Hardware Sales Integrated IT Solutions and Support  We are currently seeking qualified individuals with a minimum of 2 years Software Development experience to work directly onsite at one of our Army Government Customer installations. In addition the minimum experience and skillset identified below, a current DoD Secret Security Clearance is a plus, however, new security clearances can be issued by the customer on a case-by-case basis.  Top Reasons to Work with Us  E4 Technology, Inc. is a great small company that is growing and has the most competitive benefits and compensation package across industry.  What You Will Be Doing  In this role you will be responsible for deriving requirements, documenting the design and data structures, and developing software in Java and C++. The ideal candidate must be familiar with the software development life-cycle and familiarity with Agile principles. Additionally, understanding and how to follow CMMI practices is a plus.  What You Need for this Position  Minimum Education and/or Experience required:  Bachelor’s of Science Degree in Computer Science, Computer Engineering, or similar technical degree is required with a minimum of 2 years’ experience or a Master’s Degree and 1 years of experience, or at least 6 years of software development experience may be substituted in lieu of bachelor’s degree on a case-by-case basis. Experience developing software with Java and C++ in object oriented Working experience with Microsoft and LINUX operating environments  Preferred, but not required:  Current DoD Secret Security Clearance Experience developing HTML5 Web Applications Experience developing software under Agile principles Experience with User Interfaces (UI) and Human/Machine Interface (HMI) concepts Experience with Eclipse and Visual Studio is desired Other preferred Experience with the following tools and application concepts is a plus: Maven, Junit, Easy Mock, JIRA, GET, Fisheye, Bitbucket, World Wind, SIMDIS, ESRI, GJIS, BOSS, NSITE, Wireshark, LUA, Bash, Perl, and VMWare. What’s In It for You?  Competitive Salary, Strong Compensation and Benefits package! If you are a Software Engineer that meets the minimum aforementioned requirements, please apply today!  Our Privacy and Company Policies E4 Technology, Inc. is proud to be an Equal Opportunity Employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Applicant’s resume and any other personal information will be kept completely confidential and will not be retransmitted, forwarded, etc. without prior consent from the applicant. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.  Thank you for considering E4 Technology, Inc.! We look forward to receiving your resume and going over the position with you in more detail!Show more Report"
"https://www.glassdoor.com/job-listing/web-developer-uda-technologies-JV_KO0,13_KE14,30.htm?jl=1008517942213",Alabama,UDA Technologies,Full Time,not given,,"UDA Technologies is seeking individuals who want to join us in developing a suite of web services and integrated project management software applications used by over 850,000 users across 75 countries. Selected individuals will work in the Auburn office with our software development, sales, graphic design, and marketing teams to develop and advance UDA Technologies products. In this role, you will work in an environment where diverse perspectives are invited, the best ideas are valued, and people feel empowered to contribute.  Ideal candidates will have a software engineering, computer science, or related background, have a mature and outgoing personality, excellent communication skills, plus working knowledge in web development, content management, Visual Studio, ASP.NET, JavaScript, C#, SQL Server, HTML, CSS, AJAX, JSON, XML, JQuery, RESTful API, server maintenance and deployment techniques. Don’t be discouraged if you aren’t familiar with some of the technologies listed, as we are here to help you learn these skills and grow as a developer as during your time at UDA Technologies.  Responsibilities: Develop, document, and maintain product application source code Review and debug product application source code to maintain quality control standards Develop new components for growing software suite Provide advanced application support Track and perform server maintenance and optimization tasks Evaluate customer needs and provide feedback for new product features Analyze and improve software development plan and procedures Participate in analyzing and planning new opportunities and markets for software Requirements: B.S. in software engineering, computer science, or related degree (for full time positions) Working knowledge of Visual Studio, Microsoft SQL Server, network protocols, and JSON Knowledge of front end web development practices and experience using Javascript, HTML, and CSS Excellent communication skills Understanding of software development cycles Ability to plan for and meet development deadlines Must be self-motivated, willing to learn and adapt to new situations, and focused on customer need The Following are Considered a Plus: Previous code contributions in open source projects or code samples from GitHub Knowledge and experience with web and/or mobile app development Coding experience in languages/technologies like: jQuery & AJAX Visual Basic (VB.NET) and ASP>NET Development C# and ASP.NET API Development Visual Studio for >NET development Aspose Apitron PDF Amazon S3 API TX Text Control Proficient with a modern source control tool (Git is preferred) Benefits (Full Time): Excellent salary 401K Retirement Plan Flex Time opportunities to engage in personal projects on company time Profit-sharing BlueCross BlueShield health and dental coverage 2 weeks Paid Vacation, plus Major Holidays Discounted health club membership Extensive opportunities for career advancement Friendly office environment Salary Range:  Starting salary from $65,000 - $85,000 per year, plus benefits and bonuses  Rank and salary will be commensurate with experience and qualifications.  Benefits include excellent salary, 401K, profit-sharing, BlueCross BlueShield health and dental coverage, vacation, holidays and sick leave, discounted health club membership, opportunities for career advancement, and friendly office environment.  For additional job opportunities, visit UDA Technologies' Careers PageShow more Report"
"https://www.glassdoor.com/job-listing/ireturn-software-principal-software-engineer-career-break-of-at-least-2-years-northrop-grumman-JV_KO0,77_KE78,94.htm?jl=1008897946309",Alabama,Northrop Grumman,,2,Bachelor's degree,"Requisition ID: R10132162 Category: Engineering Location: Huntsville, Alabama, United States of America Citizenship required: United States Citizenship Clearance Type: Interim Secret Telecommute: No- Teleworking not available for this position Shift: 1st Shift (United States of America) Travel Required: No Positions Available: 2 At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible. Our employees are not only part of history, they're making history. The Northrop Grumman iReturn program provides experienced professionals with internal support, mentors, and connections with other iReturn employees to transition back to a full-time career in one of several fields at Northrop Grumman through training, professional development, and networking opportunities. The iReturn program focuses on providing a seamless transition back into the workforce. At Northrop Grumman, we understand that sometimes we must pause our professional lives to support our family and loved ones. After taking a career break to care for children, aging parents or other family obligations, the road to return to work can be intimidating. iReturn can be the steppingstone in returning to your career. We’re seeking applicants with prior work experience in the outlined discipline who have a recent career break of at least 2 years. Learn more about the iReturn program here. NGiReturn Basic Qualifications: Career Break of at least two (2) years. Software Engineer: Bachelor's degree in STEM and 2+ years of relevant experience, or 4 additional years of experience in lieu of degree Principal Software Engineer: Bachelor's degree in STEM and 5+ years of relevant experience, or 4 additional years of experience in lieu of degree Experience with JAVA (work experience), OR the willingness to learn JAVA Familiarity with C++, Python Experience with collaborating in or using source code control environment (such as GitHub) Understanding of all phases of software development, and practical experience in an Agile / Dev*Ops environment Ability to obtain Secret Clearance Desired Qualifications: Security+ certification Experience testing SW for performance and functionality based on requirement specification and ability to identify and document exact sequence of activities desired Experience with automated testing Experience developing Eggplant software or Squish/ Froglogic. OpenGL and Front end experience OSGi services experience Experience in Air & Missile Defense Command and Control programs such as PATRIOT, SENTINEL, C2BMC or THAAD or any sensor/weapon system, Link 16 experience Salary Range: $77,200 - $105,000 Employees may be eligible for a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business. Northrop Grumman is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. For our complete EEO/AA and Pay Transparency statement, please visit http://www.northropgrumman.com/EEO. U.S. Citizenship is required for most positions.Show more Report"
"https://www.glassdoor.com/job-listing/software-simulation-engineer-applied-analytical-solutions-JV_KO0,28_KE29,57.htm?jl=1006238605365",Alabama,Applied Analytical Solutions,,2,,"Software Development  AASI is seeking Software Development/Software Engineering professionals for challenging Modeling and Simulation positions. Successful candidates will be self-starters and able to succeed with little supervision. In addition to the qualifications listed below the ability to provide verbal and written communications in a clear and concise manner is essential. You must also be a team player with the ability to interact professionally with customers, co-workers, and AASI management.  Desired Skills & Experience  Experience with C#, C++, C Experience with HTML. JavaScript, CSS Experience with Qt Experience with .NET using Visual Studio Experience with Visual Basic Programming Experience with both Linux and Windows Operating Systems Bachelor’s Degree in Computer Science, Engineering, Mathematics or other technical discipline 2+ years of experience in Programming or Software Engineering with an Emphasis in DoD programs. Ability to obtain a Security ClearanceShow more Report"
